H_agua(min), H_relativa(max), voltaje, medición, H_suelo
1.08, 2.54, 4.00, 1.40, 78.40
1.08, 2.54, 4.00, 1.40, 78.41
1.08, 2.54, 4.00, 1.40, 78.40
1.08, 2.54, 4.00, 1.40, 78.40
1.08, 2.54, 4.00, 1.40, 78.41
1.08, 2.54, 4.00, 1.40, 78.40
1.08, 2.54, 4.00, 1.40, 78.41
1.08, 2.54, 4.00, 1.40, 78.41
1.08, 2.54, 4.00, 1.40, 78.41
1.08, 2.54, 4.00, 1.40, 78.41
1.08, 2.54, 4.00, 1.40, 78.41
1.08, 2.54, 4.00, 1.40, 78.41
1.08, 2.54, 4.00, 1.40, 78.41
1.08, 2.54, 4.00, 1.40, 78.41
1.08, 2.54, 4.00, 1.40, 78.41
1.08, 2.54, 4.00, 1.40, 78.41
1.08, 2.54, 4.00, 1.40, 78.41
1.08, 2.54, 4.00, 1.40, 78.42
1.08, 2.54, 4.00, 1.40, 78.42
1.08, 2.54, 4.00, 1.40, 78.42
1.08, 2.54, 4.00, 1.40, 78.42
1.08, 2.54, 4.00, 1.40, 78.42
1.08, 2.54, 4.00, 1.40, 78.42
1.08, 2.54, 4.00, 1.40, 78.42
1.08, 2.54, 4.00, 1.40, 78.42
1.08, 2.54, 4.00, 1.40, 78.42
1.08, 2.54, 4.00, 1.40, 78.42
1.08, 2.54, 4.00, 1.40, 78.42
1.08, 2.54, 4.00, 1.40, 78.42
1.08, 2.54, 4.00, 1.40, 78.42
1.08, 2.54, 4.00, 1.40, 78.42
1.08, 2.54, 4.00, 1.40, 78.42
1.08, 2.54, 4.00, 1.40, 78.42
1.08, 2.54, 4.00, 1.40, 78.42
1.08, 2.54, 4.00, 1.40, 78.42
1.08, 2.54, 4.00, 1.40, 78.43
1.08, 2.54, 4.00, 1.40, 78.43
1.08, 2.54, 4.00, 1.40, 78.43
1.08, 2.54, 4.00, 1.40, 78.43
1.08, 2.54, 4.00, 1.40, 78.43
1.08, 2.54, 4.00, 1.40, 78.43
1.08, 2.54, 4.00, 1.40, 78.43
1.08, 2.54, 4.00, 1.40, 78.43
1.08, 2.54, 4.00, 1.40, 78.43
1.08, 2.54, 4.00, 1.40, 78.43
1.08, 2.54, 4.00, 1.40, 78.43
1.08, 2.54, 4.00, 1.40, 78.43
1.08, 2.54, 4.00, 1.40, 78.43
1.08, 2.54, 4.00, 1.40, 78.43
1.08, 2.54, 4.00, 1.40, 78.43
1.08, 2.54, 4.00, 1.40, 78.43
1.08, 2.54, 4.00, 1.40, 78.43
1.08, 2.54, 4.00, 1.40, 78.43
1.08, 2.54, 4.00, 1.40, 78.43
1.08, 2.54, 4.00, 1.40, 78.43
1.08, 2.54, 4.00, 1.40, 78.44
1.08, 2.54, 4.00, 1.40, 78.44
1.08, 2.54, 4.00, 1.40, 78.44
1.08, 2.54, 4.00, 1.40, 78.44
1.08, 2.54, 4.00, 1.40, 78.44
1.08, 2.54, 4.00, 1.40, 78.44
1.08, 2.54, 4.00, 1.40, 78.44
1.08, 2.54, 4.00, 1.40, 78.44
1.08, 2.54, 4.00, 1.40, 78.44
1.08, 2.54, 4.00, 1.40, 78.44
1.08, 2.54, 4.00, 1.40, 78.44
1.08, 2.54, 4.00, 1.40, 78.44
1.08, 2.54, 4.00, 1.40, 78.44
1.08, 2.54, 4.00, 1.40, 78.44
1.08, 2.54, 4.00, 1.40, 78.44
1.08, 2.54, 4.00, 1.40, 78.44
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.44
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.45
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.46
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.47
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.48
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.49
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.50
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.51
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.52
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.53
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.54
1.08, 2.54, 4.00, 1.40, 78.54
